Go.	Inda !
For as the Father hath life in himself; so hath he given to the Son to have life in himself;	Oshoka ngashika naanaa He e li po oluthithiya lwomwenyo muye mwene, osho wo okwa pe Omwana oonkondo, a kale oluthithiya lwomwenyo muye mwene.
And hath given him authority to execute judgment also, because he is the Son of man.	Okwa pe Omwana oonkondo dhokupangula, oshoka Omwana oye Omuna gwOmuntu.
Marvel not at this: for the hour is coming, in the which all that are in the graves shall hear his voice,	Inamu kuminwa oshinima shika; oshoka ethimbo otali ya, uuna oonakusa ayehe mboka ye li moombila, taa ka uva ewi lye.
And shall come forth; they that have done good, unto the resurrection of life; and they that have done evil, unto the resurrection of damnation.	Yo notaa ka za mo moombila dhawo: mboka ya longo uuwanawa, otaa ka yumudhwa e taa kala ye na omwenyo, naamboka ya longo uuwinayi, otaa ka yumudhwa e taa ka pangulwa.”
I can of mine own self do nothing: as I hear, I judge: and my judgment is just; because I seek not mine own will, but the will of the Father which hath sent me.	“Ngame itandi vulu okuninga nando osha mungame mwene. Otandi pangula owala ngaashi Kalunga a lombwele ndje, nepangulo lyandje oli li mondjila. Oshoka itandi landula ehalo lyandje mwene, ihe olyaanguka a tuma ndje.”
If I bear witness of myself, my witness is not true.	“Ngele otandi ihokolola mwene, nena ehokololo lyandje kali shi okwiinekelwa.
There is another that beareth witness of me; and I know that the witness which he witnesseth of me is true.	Ihe oku na gulwe ngoka ta hokolola ndje. Ngame nondi shi shi kutya ehokololo ndyoka ta hokolola ndje, olyoshili.
Ye sent unto John, and he bare witness unto the truth.	Ne omwa tumine aatumwa yeni kuJohannes, nokwa hokolola oshili.
But I receive not testimony from man: but these things I say, that ye might be saved.	Ngame itandi taamba ehokololo lyomuntu, ihe otandi popi ngeyi, opo mu hupithwe.
He was a burning and a shining light: and ye were willing for a season to rejoice in his light.	Johannes okwa li olamba ya tema notayi minikile, ihe ne omwa li mwa hala okunyanyukilwa muuyelele we okathimbo okafupi kowala.
But I have greater witness than that of John: for the works which the Father hath given me to finish, the same works that I do, bear witness of me, that the Father hath sent me.	Ihe ngame ondi na ehokololo enene li vule ndiyaka lyaJohannes: iilonga mbyoka tandi yi longo, oombyoka nda pewa kuTate, oyo tayi hokolola ndje notayi ulike kutya Tate oye a tuma ndje.
And the Father himself, which hath sent me, hath borne witness of me. Ye have neither heard his voice at any time, nor seen his shape.	Tate, ngoka a tuma ndje, oye mwene ta hokolola ndje. Ne inamu uva nando olumwe ewi lye, ne inamu mona ondjelo ye.
And ye have not his word abiding in you: for whom he hath sent, him ye believe not.	Oohapu dhe kadhi mo mune ongoshinima tashi kalelele, oshoka ne inamu itaala ngoka a tumwa kuye.
Search the scriptures; for in them ye think ye have eternal life: and they are they which testify of me.	Ne otamu konakona mOmanyolo, oshoka otamu dhiladhila kutya mugo omo tamu mono omwenyo gwaaluhe. Omanyolo ngoka ogo naanaa taga hokolola ndje.
And ye will not come to me, that ye might have life.	Ne inamu hala okuya kungame, opo mu kale mu na omwenyo.
I receive not honour from men.	“Ngame itandi kongo esimano lyaantu.
But I know you, that ye have not the love of God in you.	Ihe ngame ondi mu shi kutya kamu na ohole yokuhola Kalunga moomwenyo dheni.
I am come in my Father's name, and ye receive me not: if another shall come in his own name, him ye will receive.	Ngame onde ya medhina lyaTate, ne noinamu taamba ndje. Ngele taku zi gulwe i ili te ya molwe mwene, ne otamu mu taamba.
How can ye believe, which receive honour one of another, and seek not the honour that cometh from God only?	Otamu vulu ngiini okwiitaala, ne mboka hamu simanekathana, ihe esimano ndyoka tali zi kuKalunga awike, ihamu li kongo.
Do not think that I will accuse you to the Father: there is one that accuseth you, even Moses, in whom ye trust.	Inamu dhiladhila kutya ongame tandi ke mu lya ko kuTate. Moses oye te ke mu lya ko, Moses tuu ngoka mwe mu inekela.
For had ye believed Moses, ye would have believed me; for he wrote of me.	Oshoka ando omwa li mwi itaala shili Moses, ando nangame wo omwi itaala ndje. Oshoka Moses okwa nyola ta hokolola ndje.
But if ye believe not his writings, how shall ye believe my words?	Ihe sho inaamu itaala shoka a nyola, otamu vulu ngiini okwiitaala oohapu dhandje?”
After these things Jesus went over the sea of Galilee, which is the sea of Tiberias.	Konima yaambika Jesus okwa yi handiyaka yefuta lyaGalilea kokutya lyaTiberias.
And a great multitude followed him, because they saw his miracles which he did on them that were diseased.	Ongundu onene yaantu oye mu landula, oya mono iikumithalonga mbyoka a longo, sho a aludha aavu.
And Jesus went up into a mountain, and there he sat with his disciples.	Jesus okwa londo kondundu nokwa kuutumba nkoka pamwe naalongwa ye.
And the passover, a feast of the Jews, was nigh.	Ihe Opaasa, oshituthi shAajuda, osha li popepi.
When Jesus then lifted up his eyes, and saw a great company come unto him, he saith unto Philip, Whence shall we buy bread, that these may eat?	Jesus sho a yelutha omeho ge koombinga noombinga, okwa mono ongundu onene yaantu taye ya kuye, nokwa ti kuFilippus: “Otatu ka landa peni iikulya ya gwana okupalutha aantu mboka ayehe?”
And this he said to prove him: for he himself knew what he would do.	Shika okwe shi ti, a yeleke Filippus, oshoka ye mwene okwa li e shi shoka a hala okuninga.
Philip answered him, Two hundred pennyworth of bread is not sufficient for them, that every one of them may take a little.	Filippus okwe mu yamukula a ti: “Iikwiila yiimaliwa omathele gaali itayi ya gwanene, opo kehe gumwe a pewe nando okapambu okashona kowala.”
One of his disciples, Andrew, Simon Peter's brother, saith unto him,	Gumwe gwomaalongwa ye, Andreas, omumwayina gwaSimon Petrus, okwa ti:
There is a lad here, which hath five barley loaves, and two small fishes: but what are they among so many?	“Mpaka ope na okamati ke na iikwiila itano yiilya noohi mbali. Ihe mbika otayi kwatha shike aantu oyendji ye thike mpoka?”
And Jesus said, Make the men sit down. Now there was much grass in the place. So the men sat down, in number about five thousand.	Jesus okwe ya lombwele a ti: “Kuutumbikeni aantu.” Opwa li pu na omwiidhi ogwindji pehala ndyoka. Aantu ayehe oya kuutumba ihe. Ko okwa li ku na aalumentu ye thike pomayuvi gatano.
And Jesus took the loaves; and when he had given thanks, he distributed to the disciples, and the disciples to them that were set down; and likewise of the fishes as much as they would.	Jesus okwa kutha ihe iikwiila, a hambelele nokwe yi topolele aantu mboka ya kuutumba. Osho wo a ningi kombinga yoohi. Ayehe oya mono iikulya ya gwana.
When they were filled, he said unto his disciples, Gather up the fragments that remain, that nothing be lost.	Aantu ayehe sho ya kuta, Jesus okwa lombwele aalongwa ye a ti: “Gongeleni iipambu ayihe mbyoka ya hupu ko, opo pwaa hepe nando osha.”
Therefore they gathered them together, and filled twelve baskets with the fragments of the five barley loaves, which remained over and above unto them that had eaten.	Yo oye yi gongele ihe, noyu udha oontungwa omulongo nambali niipambu yiikwiila itano yiilya mbyoka ya hupu kumboka ya lya.
Then those men, when they had seen the miracle that Jesus did, said, This is of a truth that prophet that should come into the world.	Aantu mboka ya mono oshikumithalonga shika Jesus a ningi, oya ti: “Nguka oye naanaa omuhunganeki ngoka a li e na okuya muuyuni.”
When Jesus therefore perceived that they would come and take him by force, to make him a king, he departed again into a mountain himself alone.	Jesus okwa li e shi shi kutya aantu oya hala okuya, ye mu kwate noye mu ninge omukwaniilwa koonkondo; onkee okwa shuna kondundu oye awike.
And when even was now come, his disciples went down unto the sea,	Ongulohi sho ye ya, aalongwa ye oya yi komunkulo gwefuta.
And entered into a ship, and went over the sea toward Capernaum. And it was now dark, and Jesus was not come to them.	Oya yi mowato noya kambadhala okutaaguluka efuta, ya ye kuKapernaum. Okwa li kwa luudha nale nokuli, ihe Jesus okwa li inee ya natango kuyo.
And the sea arose by reason of a great wind that blew.	Pethimbo tuu ndyoka ombepo onene oya tameke okupepa noya tukulutha efuta.
So when they had rowed about five and twenty or thirty furlongs, they see Jesus walking on the sea, and drawing nigh unto the ship: and they were afraid.	Sho ya dhugu oshikako shi thike pookilometa ntano nenge hamano, oya mono Jesus te ende kombanda yomeya u uka kowato, oyo noya haluka.
But he saith unto them, It is I; be not afraid.	Ihe Jesus okwa ti kuyo: “Inamu tila, ongame!”
Then they willingly received him into the ship: and immediately the ship was at the land whither they went.	Oya li ya hala oku mu taamba mowato, ihe ohaluka yowala owato oya thiki kevi kehala nkoka taa yi.
The day following, when the people which stood on the other side of the sea saw that there was none other boat there, save that one whereinto his disciples were entered, and that Jesus went not with his disciples into the boat, but that his disciples were gone away alone;	Esiku lya landula aantu mboka natango ya li handiyaka yefuta, oya mono kutya owato yimwe ayike ya thigwa hwiyaka. Oya li wo ye shi shi kutya Jesus ina ya mowato pamwe naalongwa ye, ihe aalongwa oya yi oyo ayeke.
(Howbeit there came other boats from Tiberias nigh unto the place where they did eat bread, after that the Lord had given thanks:)	Ihe oowato oonkwawo dha zi kuTiberias, odhe ya komunkulo popepi nehala ndyoka aantu ya li ya lile po iikwiila, Omuwa sho a li a hambelele.
When the people therefore saw that Jesus was not there, neither his disciples, they also took shipping, and came to Capernaum, seeking for Jesus.	Aantu sho ya mono Jesus kee ko nkoka nosho wo aalongwa ye, oya yi moowato noya taagulukile kuKapernaum, ye ke mu konge.
And when they had found him on the other side of the sea, they said unto him, Rabbi, when camest thou hither?	Aantu oya adha Jesus handiyaka yefuta noya ti kuye: “Muhongi, owe ya po uunake mpano?”
Jesus answered them and said, Verily, verily, I say unto you, Ye seek me, not because ye saw the miracles, but because ye did eat of the loaves, and were filled.	Jesus okwe ya yamukula a ti: “Ngame otandi mu lombwele oshili: Ne itamu kongo ndje molwaasho mwa mono iikumithalonga mbyoka nda longo, ihe omolwaashoka mwa li iikwiila mbiyaka nomwa kuta.
Labour not for the meat which perisheth, but for that meat which endureth unto everlasting life, which the Son of man shall give unto you: for him hath God the Father sealed.	Inamu konga iikulya mbyoka tayi hulu po, ihe kongeni iikulya mbyoka tayi kalelele sigo omomwenyo gwaaluhe. Iikulya mbyoka oyo mbyoka Omuna gwOmuntu te ke yi mu pa, oshoka oye tuu ngoka He Kalunga e mu tula oshihako she.”
Then said they unto him, What shall we do, that we might work the works of God?	Oyo oya ti kuye: “Otu na okuninga shike, opo tu longe iilonga yaKalunga?”
Jesus answered and said unto them, This is the work of God, that ye believe on him whom he hath sent.	Jesus okwe ya yamukula nokwa ti kuyo: “Iilonga mbyoka Kalunga a hala, mu longe, oyo mbika: Itaaleni ngoka a tumwa kuye.”
They said therefore unto him, What sign shewest thou then, that we may see, and believe thee? what dost thou work?	Oyo oya ti kuye: “Oshikumithalonga oshini po to shi longo, tu shi mone, tse tu ku itaale? Oto ningi shike?
Our fathers did eat manna in the desert; as it is written, He gave them bread from heaven to eat.	Ootatekulu oya lile omanna mombuga, ngashika naanaa kwa nyolwa: ‘Oye okwe ya pe oshikwiila shomegulu, ya lye!’ ”
Then Jesus said unto them, Verily, verily, I say unto you, Moses gave you not that bread from heaven; but my Father giveth you the true bread from heaven.	Jesus okwe ya lombwele a ti: “Ngame otandi mu lombwele oshili: Moses haye e mu pele oshikwiila shomegulu, ihe Tate oye te mu pe oshikwiila shashili tashi zi megulu.
For the bread of God is he which cometh down from heaven, and giveth life unto the world.	Oshoka oshikwiila shoka Kalunga te shi gandja, osho Omwana, ngoka a kuluka megulu nota pe uuyuni omwenyo.”
Then said they unto him, Lord, evermore give us this bread.	Oyo oya ti kuye: “Omuwa, tu pa aluhe oshikwiila shoka.”
And Jesus said unto them, I am the bread of life: he that cometh to me shall never hunger; and he that believeth on me shall never thirst.	Jesus okwe ya lombwele a ti: “Ongame oshikwiila shomwenyo. Ngoka te ya kungame, ita ka sa we ondjala, naangoka ti itaale ndje, ita ka sa we enota.
But I said unto you, That ye also have seen me, and believe not.	Ngashingeyi otandi mu lombwele kutya nonando omwa mono ndje, natango tuu inamu itaala.
All that the Father giveth me shall come to me; and him that cometh to me I will in no wise cast out.	Aantu ayehe mboka Tate a pa ndje, otaa ya kungame. Ngame noitandi tidha po nando ogumwe ngoka te ya kungame,
For I came down from heaven, not to do mine own will, but the will of him that sent me.	oshoka ngame onda za megulu; inandi ya okugwanitha ehalo lyandje mwene, ihe olyaanguka a tuma ndje.
And this is the Father's will which hath sent me, that of all which he hath given me I should lose nothing, but should raise it up again at the last day.	Ehalo lyaanguka a tuma ndje, olyo ndika kutya ndaa kanithe po nando ogumwe gwaayehe mboka Tate e ya pa ndje, ihe ndi ke ya yumudhe ayehe mesiku lyahugunina.
And this is the will of him that sent me, that every one which seeth the Son, and believeth on him, may have everlasting life: and I will raise him up at the last day.	Oshoka ehalo lyaTate olyo ndika: Kehe ngoka ta mono Omwana note mu itaale, oku na omwenyo gwaaluhe; ngame otandi ke mu yumudha mesiku lyahugunina.”
The Jews then murmured at him, because he said, I am the bread which came down from heaven.	Aajuda oya tameke okungungutula, Jesus sho a ti: “Ongame oshikwiila shoka sha kuluka megulu.”
And they said, Is not this Jesus, the son of Joseph, whose father and mother we know? how is it then that he saith, I came down from heaven?	Oyo noya ti: “Nguno ke shi nani Jesus, omuna gwaJosef? He nayina otu ya shi. Ongiini ano ngashingeyi, sho ta ti kutya okwa za megulu?”
Jesus therefore answered and said unto them, Murmur not among yourselves.	Jesus okwe ya yamukula a ti: “Inamu ngungutula.
No man can come to me, except the Father which hath sent me draw him: and I will raise him up at the last day.	Kaku na nando omuntu ta vulu okuya kungame, okuninga Tate, nguka a tuma ndje, te mu eta kungame; nangame otandi ke mu yumudha mesiku lyahugunina.
It is written in the prophets, And they shall be all taught of God. Every man therefore that hath heard, and hath learned of the Father, cometh unto me.	Aahunganeki oya nyola ya ti: ‘Aantu ayehe otaa ka kala ya longwa kuKalunga.’ Kehe ngoka tu uvu shoka Tate ta popi notashi mu longo, ote ya kungame.
Not that any man hath seen the Father, save he which is of God, he hath seen the Father.	Shika itashi ti kutya oku na ando omuntu a mono Tate, aawe, ihe Omwana ngoka a zi kuKalunga, oye awike a mono Tate.
Verily, verily, I say unto you, He that believeth on me hath everlasting life.	Ngame otandi mu lombwele oshili: ngoka i itaala, oku na omwenyo gwaaluhe.
I am that bread of life.	Ongame oshikwiila shomwenyo.
Your fathers did eat manna in the wilderness, and are dead.	Oohokulu oya lile omanna mombuga, ihe oya sa.
This is the bread which cometh down from heaven, that a man may eat thereof, and not die.	Ihe oshikwiila shika sha kuluka megulu oshi li ngeyi kutya kehe ngoka te shi li, ita si.
I am the living bread which came down from heaven: if any man eat of this bread, he shall live for ever: and the bread that I will give is my flesh, which I will give for the life of the world.	Ongame oshikwiila shomwenyo shoka sha kuluka megulu. Kehe ngoka ta li oshikwiila shika, ota kala e na omwenyo sigo aluhe. Oshikwiila shoka tandi mu pe, osho onyama yandje, ndjoka tandi yi gandja, yi ninge omwenyo guuyuni.”
The Jews therefore strove among themselves, saying, How can this man give us his flesh to eat?	Shika oshe eta oontamanana oonene mokati kAajuda. Oyo oya pulathana ya ti: “Omulumentu nguno ota vulu ngiini oku tu pa onyama ye, tu yi lye?”
Then Jesus said unto them, Verily, verily, I say unto you, Except ye eat the flesh of the Son of man, and drink his blood, ye have no life in you.	Jesus okwe ya yamukula a ti: “Ngame otandi mu lombwele oshili: Ngele itamu li onyama yOmuna gwOmuntu ne itamu nu ombinzi ye, itamu kala mu na omwenyo meni lyeni.
Whoso eateth my flesh, and drinketh my blood, hath eternal life; and I will raise him up at the last day.	Ngoka ta li onyama yandje nota nu ombinzi yandje, oye oku na omwenyo gwaaluhe, nangame otandi ke mu yumudha mesiku lyahugunina.
For my flesh is meat indeed, and my blood is drink indeed.	Oshoka onyama yandje oyo okulya kwashili nombinzi yandje oyo okunwa kwashili.
He that eateth my flesh, and drinketh my blood, dwelleth in me, and I in him.	Ngoka ta li onyama yandje nota nu ombinzi yandje, ota kala mungame, nangame otandi kala muye.
As the living Father hath sent me, and I live by the Father: so he that eateth me, even he shall live by me.	Ngashika naanaa Tate, ngoka a tuma ndje, e na omwenyo, osho nangame wo ndi na omwenyo omolwe. Onkee kehe ngoka ta li onyama yandje, ota ka kala e na omwenyo omolwandje.
This is that bread which came down from heaven: not as your fathers did eat manna, and are dead: he that eateth of this bread shall live for ever.	Oshikwiila osho shika sha kuluka megulu. Sho inashi fa oshikwiila shoka sha lilwe koohokulu e taa si. Ngoka ta li oshikwiila shika, ota kala e na omwenyo sigo aluhe.”
These things said he in the synagogue, as he taught in Capernaum.	Oohapu ndhika Jesus okwe dhi popi mosinagoga muKapernaum, sho a li ta longo aantu.
Many therefore of his disciples, when they had heard this, said, This is an hard saying; who can hear it?	Oyendji yomaalongwa ye mboka yu uvu oohapu ndhika, oya ti: “Elongo ndika ekukutu unene, olye ta vulu oku li pulakena?”
When Jesus knew in himself that his disciples murmured at it, he said unto them, Doth this offend you?	Jesus sho e shi dhimbulula mwene kutya aalongwa ye otaa ngungutula molwoohapu ndhoka a popi, okwa ti kuyo: “Omwe etha eitaalo omolwoohapu ndhika?
What and if ye shall see the Son of man ascend up where he was before?	Ongiini ano, ngele tamu ka mona Omuna gwOmuntu ta londo ta shuna nkoka a li shito?
It is the spirit that quickeneth; the flesh profiteth nothing: the words that I speak unto you, they are spirit, and they are life.	Ombepo oyo tayi tula omwenyo, onyama kayi na shoka tayi kwatha. Oohapu ndhoka nde mu lombwele odho Ombepo nomwenyo.
But there are some of you that believe not. For Jesus knew from the beginning who they were that believed not, and who should betray him.	Ihe natango tuu mokati keni omu na yamwe mboka inayi itaala.” Oshoka okuza petamekolela Jesus okwa kala e shi shi kutya oolye mboka inaaye mu itaala naangoka te ke mu gwaaleka kutya olye.
And he said, Therefore said I unto you, that no man can come unto me, except it were given unto him of my Father.	Oye kwa gwedha ko a ti: “Osho tuu shoka nde mu lombwele kutya kaku na nando omuntu ta vulu okuya kungame, okuninga Tate te shi mu pitikile.”
From that time many of his disciples went back, and walked no more with him.	Okuza kesiku ndyoka oyendji yomaalongwa ye oya shuna monima yo inaa enda we pamwe naye.
Then said Jesus unto the twelve, Will ye also go away?	Jesus okwa lombwele ihe aalongwa ye mboka omulongo nayaali a ti: “Ne inamu hala okuya?”
Then Simon Peter answered him, Lord, to whom shall we go? thou hast the words of eternal life.	Simon Petrus okwe mu yamukula: “Omuwa, otatu yi kulye? Ngoye ou na oohapu ndhoka tadhi gandja omwenyo gwaaluhe.
And we believe and are sure that thou art that Christ, the Son of the living God.	Ngashingeyi tse otwi itaala notu shi shi kutya ngoye Omuyapuki ngoka wa za kuKalunga.”
Jesus answered them, Have not I chosen you twelve, and one of you is a devil?	Jesus okwe ya yamukula a ti: “Inandi mu hogolola mu li omulongo nayaali? Ihe nando ongaaka, gumwe oye omuhindadhi.”
He spake of Judas Iscariot the son of Simon: for he it was that should betray him, being one of the twelve.	Oshinima shika okwe shi popi omolwaJudas yaSimon Iskariot. Oshoka Judas nando okwa li gumwe gwaamboka omulongo nayaali, oye a li te ke mu gwaaleka.
After these things Jesus walked in Galilee: for he would not walk in Jewry, because the Jews sought to kill him.	Konima yaambika Jesus okwe ende muGalilea. Oye okwa li inaa hala okweenda muJudea, oshoka Aajuda yaankoka oya li ya hala oku mu dhipaga.
Now the Jew's feast of tabernacles was at hand.	Oshituthi shAajuda, oshituthi shomatsali giihwali, osha li popepi.
His brethren therefore said unto him, Depart hence, and go into Judaea, that thy disciples also may see the works that thou doest.	Aamwayina yaJesus aalumentu oye mu lombwele ihe ya ti: “Za po mpaka, u ye kuJudea, aalongwa yoye opo ya mone iilonga mbyoka yi longo.
For there is no man that doeth any thing in secret, and he himself seeketh to be known openly. If thou do these things, shew thyself to the world.	Oshoka kape na ando omuntu ta longo sha meholamo, ngele okwa hala a tseyike. Onkee ano i ihololela uuyuni.”
For neither did his brethren believe in him.	Oshoka naamwayina aalumentu wo oya li inaaye mu itaala.
Then Jesus said unto them, My time is not yet come: but your time is alway ready.	Jesus okwa ti kuyo: “Ethimbo ndyoka lyo opalela ndje inali thika natango. Ihe ne omu na aluhe ethimbo ndyoka lye mu opalela.
The world cannot hate you; but me it hateth, because I testify of it, that the works thereof are evil.	Ne uuyuni itau mu tondo, ihe ngame ou tonde ndje, oshoka otandi u hololele kutya iilonga yawo iiwinayi.
Go ye up unto this feast: I go not up yet unto this feast: for my time is not yet full come.	Ne indeni mpeyaka koshituthi. Ngame itandi yi ko koshituthi shika, oshoka ethimbo lyandje inali thika natango.”
When he had said these words unto them, he abode still in Galilee.	Oye okwe ya lombwele oohapu ndhika nokwa kala natango muGalilea.
But when his brethren were gone up, then went he also up unto the feast, not openly, but as it were in secret.	Hugunina aamwayina aalumentu sho ya yi koshituthi, Jesus naye wo okwa yi ko. Ye ina ya ko puuyelele, ihe okwa yi ko meholamo.
Then the Jews sought him at the feast, and said, Where is he?	Aajuda oya kala taye mu kongo moshituthi noya pulathana ya ti: “Oye oku li peni?”
And there was much murmuring among the people concerning him: for some said, He is a good man: others said, Nay; but he deceiveth the people.	Mongundu yaantu omwa kala enongono olindji omolwe. Aantu yamwe oya ti: “Oye omulumentu omwaanawa.” Ihe yamwe oya ti: “Aawe, ota pukitha aantu.”
Howbeit no man spake openly of him for fear of the Jews.	Ihe kakwa li nando omuntu ngoka e mu popi puuyelele, oshoka oya li ya tila Aajuda.
Now about the midst of the feast Jesus went up into the temple, and taught.	Metifa lyoshituthi Jesus okwa yi motempeli nokwa tameke okulonga aantu.
And the Jews marvelled, saying, How knoweth this man letters, having never learned?	Aajuda oya kumwa noonkondo noya ti: “Omulumentu nguka okwa tseya ngiini Omanyolo, nando ina longwa?”
Jesus answered them, and said, My doctrine is not mine, but his that sent me.	Jesus okwe ya yamukula a ti: “Elongo ndika tandi li longo, kali shi lyandje mwene, ihe olya za kuKalunga, ngoka a tuma ndje.
If any man will do his will, he shall know of the doctrine, whether it be of God, or whether I speak of myself.	Kehe ngoka a hala okuvulika kehalo lyaKalunga, ota ka dhimbulula elongo ndika tandi longo, ngele olya zi kuKalunga, nenge ote popi ashike mungame mwene.
He that speaketh of himself seeketh his own glory: but he that seeketh his glory that sent him, the same is true, and no unrighteousness is in him.	Omuntu ngoka ta popi muye mwene, ota kambadhala okwiikongela esimano. Ihe ngoka ta kongo esimano lyaanguka e mu tuma, oye omunashili ye ke na nando iifundja yasha meni lye.
Did not Moses give you the law, and yet none of you keepeth the law? Why go ye about to kill me?	Moses ine mu pa ompango? Ihe kape na nando ogumwe gwomune ta vulika kompango. Omolwashike mwa hala okudhipaga ndje?”
The people answered and said, Thou hast a devil: who goeth about to kill thee?	Aantu oye mu yamukula ya ti: “Shila ou niwe kompwidhuli. Olye a hala oku ku dhipaga?”
Jesus answered and said unto them, I have done one work, and ye all marvel.	Jesus okwe ya yamukula a ti: “Oshilonga shimwe ashike nda longo, ne amuhe nomwa kumwa.
Moses therefore gave unto you circumcision; (not because it is of Moses, but of the fathers;) and ye on the sabbath day circumcise a man.	Molwaashoka Moses okwe mu pe oshipango, mu fukaleke aana yeni aamati, (nonando haMoses e shi gandja, ihe ooho oyo ye shi tameke), ne ohamu ya fukaleke nomEsabati.
If a man on the sabbath day receive circumcision, that the law of Moses should not be broken; are ye angry at me, because I have made a man every whit whole on the sabbath day?	“Ngele okufukaleka omuntu mEsabati itaku yono ompango yaMoses, omolwashike mwa geele ndje, sho nda aludha omuntu mEsabati?
Judge not according to the appearance, but judge righteous judgment.	Inamu pangula ngaashi tamu tala nomeho, ihe panguleni epangulo lyu uka.”
Then said some of them of Jerusalem, Is not this he, whom they seek to kill?	Nena aantu yamwe yomuJerusalem oya ti: “Nguka haye nani ngoka aakuluntu yetu Aajuda ya hala oku mu dhipaga?
But, lo, he speaketh boldly, and they say nothing unto him. Do the rulers know indeed that this is the very Christ?	Tala, ota popi montaneho yawo, ihe kape na nando ngoka ta ti sha kuye. Nenge aakuluntu oya dhimbulula kutya omulumentu nguka oye Kristus?
Howbeit we know this man whence he is: but when Christ cometh, no man knoweth whence he is.	Tse otwa tseya omulumentu nguka nkoka a za, ihe Kristus ngele te ya, kape na ngoka e shi nkoka ta zi.”
Then cried Jesus in the temple as he taught, saying, Ye both know me, and ye know whence I am: and I am not come of myself, but he that sent me is true, whom ye know not.	Jesus okwa popi mokule motempeli ta longo aantu e ta ti: “Omu shi ndje tuu nomu shi ko tuu nkoka nda za? Ngame inandi ya molwandje mwene. Ngoka a tumu ndje, oye omunashili. Ne nokamu mu shi.
But I know him: for I am from him, and he hath sent me.	Ngame ondi mu shi, oshoka onda zi kuye, noye a tuma ndje.”
Then they sought to take him: but no man laid hands on him, because his hour was not yet come.	Oyo oya li ya hala oku mu kwata, ihe molwaashoka ethimbo lye olya li inaali thika natango, kape na nando ogumwe e mu tula iikaha.
And many of the people believed on him, and said, When Christ cometh, will he do more miracles than these which this man hath done?	Ihe aantu oyendji yomongundu oye mu itaale noya ti: “Kristus nge te ya, ota ka longa tuu iikumithalonga iinene yi vule mbika tayi longwa komulumentu nguno?”
The Pharisees heard that the people murmured such things concerning him; and the Pharisees and the chief priests sent officers to take him.	Aafarisayi oyu uvu enongono lyongundu ndjoka yaantu taa popi iinima mbika kombinga yaJesus. Nena yo pamwe naayambi aakuluntu oya tumu aalangeli, ya ka kwate Jesus.
Then said Jesus unto them, Yet a little while am I with you, and then I go unto him that sent me.	Jesus okwe ya lombwele: “Ngame ondi li pune okathimbo okafupi natango, opo ihe otandi yi kungoka a tuma ndje.
Ye shall seek me, and shall not find me: and where I am, thither ye cannot come.	Ne otamu ka kala nokukonga ndje, ihe itamu ka mona ndje, oshoka nkoka tandi ka kala, kamu vulu okuya ko.”
Then said the Jews among themselves, Whither will he go, that we shall not find him? will he go unto the dispersed among the Gentiles, and teach the Gentiles?	Aajuda oya pulathana ya ti: “Omulumentu nguka ota yi peni ando, mpo itaatu mu mono we? Otayi kiilando yAagreka nkoka kwa kala Aajuda, a ka longe Aagreka?
What manner of saying is this that he said, Ye shall seek me, and shall not find me: and where I am, thither ye cannot come?	Oye okwa hala okutya ngiini, sho a ti: Ne otamu kala nokukonga ndje ne itamu ka mona ndje; naankoka tandi yi, itamu vulu okuya ko.”
In the last day, that great day of the feast, Jesus stood and cried, saying, If any man thirst, let him come unto me, and drink.	Esiku lyahugunina lyoshituthi olya li lya simana unene. Esiku olyo tuu ndyoka Jesus okwa thikama nokwiigidha a ti: “Kehe ngoka a sa enota, ne ye kungame, a nwe.
He that believeth on me, as the scripture hath said, out of his belly shall flow rivers of living water.	Ngaashi kwa nyolwa taku ti: ‘Kehe ngoka i itaala ndje, meni lye otamu ka tondoka omilonga dhomeya omanamwenyo.’ ”
(But this spake he of the Spirit, which they that believe on him should receive: for the Holy Ghost was not yet given; because that Jesus was not yet glorified.)	Jesus okwa popi ta dhiladhila Ombepo ngoka ta ka pewa mboka ye mu itaala. Pethimbo ndyoka Ombepo okwa li inaa gandjwa natango, oshoka Jesus okwa li inaa adhimithwa natango.
Many of the people therefore, when they heard this saying, said, Of a truth this is the Prophet.	Yamwe yomongundu sho yu uvu oohapu ndhika, oya ti: “Kapu na omalimbililo, omulumentu nguka oye omuhunganeki.”
Others said, This is the Christ. But some said, Shall Christ come out of Galilee?	Ooyakwawo oya ti: “Oye Kristus.” Ihe yamwe ishewe oya ti: “Kristus ita zi ndishi muGalilea?
Hath not the scripture said, That Christ cometh of the seed of David, and out of the town of Bethlehem, where David was?	Enyolo otali ti kutya Kristus ota zi moluvalo lwaDavid nota valelwa muBetlehem, moshilando moka David a li a kala.”
So there was a division among the people because of him.	Osho ngeyi omaludhi oga tameke mokati kaantu omolwe.
And some of them would have taken him; but no man laid hands on him.	Yamwe oya li ya hala okukwata Jesus, ihe kapwa li nando ogumwe e mu gumu.
Then came the officers to the chief priests and Pharisees; and they said unto them, Why have ye not brought him?	Aalangeli oya shuna kaayambi aakuluntu nokaafarisayi, mboka ye ya pula: “Omolwashike inaamu mu eta huka?”
The officers answered, Never man spake like this man.	Aalangeli oye ya yamukula: “Noshitonale inaku monika omuntu ta popi ngashika omulumentu ngwiyaka.”
